"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"BP","GO:0030855","epithelial cell differentiation",470,0.334256450904531,0.962379663271302,0.479638009049774,0.932094757203963,0.911336536103821,1759,"tags=16%, list=14%, signal=14%","PAX6/PDX1/CTSV/WNT7A/GRHL1/DSP/NPY/RFX6/CYP27B1/FGFR2/GLI1/MAF/MMP9/FOXJ1/NEUROD1/MAGI2/MYADM/VCL/SLC44A4/PGR/PGK1/ASXL1/WNT11/CNFN/ITGA2/ONECUT1/TIE1/EVPL/PRKCH/DAB2/CLDN1/TJP1/INSM1/COL22A1/ATOH1/CREB1/NOTCH1/DLG5/PDE2A/CPS1/PROX1/SRC/ADAM9/CPT1A/ACTA2/PKP3/HIF1A/NOTCH2/NCOA3/RDX/NR2F2/NFIB/RAB25/USH1C/PTCH1/PLS1/GREM1/PPP1R16B/KDR/SMO/PIP5K1A/MARVELD2/KRT27/DMRT1/ARX/ERBB4/STC1/HOXB5/NME2/CLDN3/POF1B/ZBED6/NKX2-2/KLF5/LGALS3/ARNTL"
"BP","GO:0046777","protein autophosphorylation",194,0.360379515963,0.959793611905924,0.479638009049774,0.932094757203963,0.911336536103821,1616,"tags=16%, list=13%, signal=15%","INS/SRMS/EPHB1/FGFR2/TRIM28/EIF2AK3/MAP3K10/LRRK2/MARK2/PASK/SIK1/SRC/EIF2S1/ULK1/TAOK2/STK33/INSR/PDGFRA/MINK1/SMG1/ACE/FLT1/EPHB4/GREM1/STK10/KDR/IGF1R/PRKG2/ERBB4/EGFR/CAD/IMPACT"
"BP","GO:0007100","mitotic centrosome separation",12,-0.593025228002106,-1.02662977411046,0.48,0.932094757203963,0.911336536103821,2050,"tags=58%, list=16%, signal=49%","CHEK1/RANBP1/NDE1/MAP9/KIF11/AURKA/NEK2"
"BP","GO:0051299","centrosome separation",12,-0.593025228002106,-1.02662977411046,0.48,0.932094757203963,0.911336536103821,2050,"tags=58%, list=16%, signal=49%","CHEK1/RANBP1/NDE1/MAP9/KIF11/AURKA/NEK2"
"BP","GO:1905168","positive regulation of double-strand break repair via homologous recombination",12,-0.592370831545334,-1.02549690006924,0.48,0.932094757203963,0.911336536103821,253,"tags=25%, list=2%, signal=25%","ACTR2/WAS/RAD51AP1"
"MF","GO:0016408","C-acyltransferase activity",12,0.557628527596531,1.01020825958191,0.480088495575221,0.932094757203963,0.911336536103821,1680,"tags=17%, list=13%, signal=14%","HADHA/ACAA2"
"BP","GO:0072577","endothelial cell apoptotic process",43,0.442909947187967,0.965613638740824,0.480088495575221,0.932094757203963,0.911336536103821,701,"tags=9%, list=6%, signal=9%","ANGPTL4/SEMA5A/PAK4/IL10"
"CC","GO:0005874","microtubule",341,0.344874132363585,0.961116158855889,0.480263157894737,0.932094757203963,0.911336536103821,1416,"tags=15%, list=11%, signal=14%","TRPV4/RP1L1/DYNC2H1/RUSC1/KLC2/NAV1/PARP4/SLC8A3/EML2/TRIM54/KIF19/ENKD1/SCTR/ROR2/KIFC3/CLIP3/NCKAP5/LRRC49/TTLL7/CLIP1/DNAL1/EIF3A/CCDC181/SHROOM2/ODF2/LRPPRC/CSPP1/CCT2/TTLL4/KIF16B/SVIL/DNAI1/CAMSAP2/TPT1/SYNJ1/TTLL1/KIF1B/DNAH10/DCX/TPPP3/CCT8/ARFGEF2/KIFC1/CLTC/MAP6/KIF6/GAS2L2/LZTS2/KIF3B/DNM1/DNAH5"
"BP","GO:0043112","receptor metabolic process",134,-0.386736853919453,-0.983024492400494,0.480357142857143,0.932094757203963,0.911336536103821,877,"tags=13%, list=7%, signal=13%","CACNG3/RAB11B/RAMP2/AHI1/CXCL8/DKK1/SNCA/CD63/DRD2/TFRC/MYLIP/SNAP25/NSF/ANXA2/SYK/ITGB2/LGMN/ITGB3"
"BP","GO:0043046","DNA methylation involved in gamete generation",14,0.553938936101566,1.01133214321965,0.480459770114943,0.932094757203963,0.911336536103821,325,"tags=14%, list=3%, signal=14%","MOV10L1/ASZ1"
"BP","GO:0030949","positive regulation of vascular endothelial growth factor receptor signaling pathway",11,-0.600146720385936,-1.01952950097277,0.480591497227357,0.932094757203963,0.911336536103821,1274,"tags=18%, list=10%, signal=16%","VTN/ITGB3"
"BP","GO:0048660","regulation of smooth muscle cell proliferation",103,0.386387614079818,0.953919269367875,0.480603448275862,0.932094757203963,0.911336536103821,1597,"tags=17%, list=13%, signal=15%","ADAMTS1/FGFR2/MMP9/HMOX1/IL12B/HDAC4/PPARGC1A/ABCC4/ITGA2/IL10/NR4A3/APOD/CNN1/HPGD/MEF2D/LDLRAP1/NPR1/EGFR"
"BP","GO:2000050","regulation of non-canonical Wnt signaling pathway",20,0.49614777722121,0.985043124130518,0.480898876404494,0.932422150037571,0.911656637733639,2239,"tags=40%, list=18%, signal=33%","ANKRD6/NKD1/DAB2/DAAM2/RNF213/IFT80/GPC3/RSPO3"
"BP","GO:0051291","protein heterooligomerization",18,-0.535144979321011,-0.996046986224428,0.481481481481481,0.933144102590096,0.912362512038117,1669,"tags=28%, list=13%, signal=24%","RRM1/HSD17B8/CALHM1/GRIN1/PKD1"
"CC","GO:0042734","presynaptic membrane",122,-0.391951685737346,-0.982810919850067,0.481617647058824,0.933144102590096,0.912362512038117,1516,"tags=19%, list=12%, signal=17%","ERC2/CNTNAP1/PCDH17/GAD2/SNAP91/ADCY8/NRXN1/SLC1A6/GPM6A/GRIK4/P2RY1/PRRT2/DRD2/SYAP1/KCTD12/GRIK2/ATP2B1/SNAP25/LRRC4B/STX1B/PTPRS/STX2/IGSF21"
"MF","GO:0008227","G protein-coupled amine receptor activity",23,0.490947686548636,0.984345738583704,0.481651376146789,0.933144102590096,0.912362512038117,428,"tags=13%, list=3%, signal=13%","HRH3/CHRM4/HTR4"
"BP","GO:0046209","nitric oxide metabolic process",56,0.436510616982604,0.981021494502195,0.481981981981982,0.933539009814654,0.912748624479293,1194,"tags=14%, list=9%, signal=13%","DDAH1/CYP1B1/PTGIS/IL10/HSP90AB1/CPS1/INSR/ATP2B4"
"BP","GO:0046653","tetrahydrofolate metabolic process",16,-0.547019076322078,-0.997760949294127,0.482632541133455,0.934272172833465,0.91346545958731,636,"tags=25%, list=5%, signal=24%","ALDH1L2/SHMT2/MTHFD1L/ATIC"
"BP","GO:1990182","exosomal secretion",16,-0.548298685926378,-1.00009495289432,0.482632541133455,0.934272172833465,0.91346545958731,1871,"tags=19%, list=15%, signal=16%","SMPD3/RAB7A/VPS4A"
"BP","GO:0019933","cAMP-mediated signaling",53,0.429601205360503,0.958958940723364,0.48314606741573,0.934272172833465,0.91346545958731,1865,"tags=34%, list=15%, signal=29%","RGS2/ADGRG6/SCTR/PDE7B/PDE3A/RIMS2/PDE2A/PRKAR1A/NPY2R/PDE4A/AHR/CRTC3/PDE11A/RASD2/MGRN1/APLNR/OR51E2/ADCY1"
"BP","GO:1901293","nucleoside phosphate biosynthetic process",196,-0.370238501543565,-0.978115137452663,0.483185840707965,0.934272172833465,0.91346545958731,2059,"tags=23%, list=16%, signal=20%","RRM2/AMPD2/AFMID/AK8/ACSL6/PAPSS2/PARP10/ACSS1/NME5/PANK1/PANK4/QPRT/RRM1/ME1/PPT2/NMRK2/PPCDC/PPARA/PPCS/ADCY8/HSD17B8/NMNAT1/PKLR/NME3/NPR2/ACMSD/LHPP/FASN/AK5/RRM2B/HACD2/HSD17B12/NADK/SCD5/VPS9D1/TECR/IDO2/UCKL1/PDK3/ACSS2/TK1/ADA/ADCY5/ATIC/SCD"
"CC","GO:0014704","intercalated disc",40,-0.457619411581271,-0.976469779106981,0.483208955223881,0.934272172833465,0.91346545958731,1614,"tags=20%, list=13%, signal=18%","SLC8A1/PGM5/ANK2/ATP1A1/SLC9A1/DSG2/KCNJ2/HAMP"
"BP","GO:0035809","regulation of urine volume",15,-0.555984263449186,-1.00277530637393,0.483636363636364,0.934272172833465,0.91346545958731,1875,"tags=27%, list=15%, signal=23%","BTC/EDN1/DRD2/SLC4A1"
"BP","GO:0051350","negative regulation of lyase activity",15,-0.555876063443801,-1.00258015643772,0.483636363636364,0.934272172833465,0.91346545958731,2148,"tags=60%, list=17%, signal=50%","GRM3/RD3/GNAI2/GABBR2/PALM/MTRR/PHPT1/ADGRV1/DRD2"
"BP","GO:2000178","negative regulation of neural precursor cell proliferation",15,-0.558268175355651,-1.00689457846902,0.483636363636364,0.934272172833465,0.91346545958731,3056,"tags=40%, list=24%, signal=30%","SPINT1/VAX1/APPL2/SIRT2/GATA2/WNT5A"
"BP","GO:0060996","dendritic spine development",85,0.395059490447157,0.951942563866477,0.484008528784648,0.934272172833465,0.91346545958731,1419,"tags=13%, list=11%, signal=12%","WNT7A/EPHB1/CAPRIN2/PAK4/LRRK2/NEURL1/WASL/DLG5/CAPRIN1/CAMK1/CTNND2"
"BP","GO:0043029","T cell homeostasis",23,-0.509587198255833,-0.994594585510781,0.484098939929329,0.934272172833465,0.91346545958731,868,"tags=22%, list=7%, signal=20%","FAS/TSC22D3/GPR174/SLC46A2/NCKAP1L"
"CC","GO:0005859","muscle myosin complex",10,0.5642501380913,1.0034533682592,0.484143763213531,0.934272172833465,0.91346545958731,460,"tags=20%, list=4%, signal=19%","MYH3/MYL9"
"BP","GO:0015791","polyol transport",10,0.564140729783067,1.00325879828393,0.484143763213531,0.934272172833465,0.91346545958731,1913,"tags=40%, list=15%, signal=34%","SLC26A6/SLC5A11/SLC5A3/AQP10"
"BP","GO:0061157","mRNA destabilization",28,0.472188887409925,0.968264677902427,0.484234234234234,0.934272172833465,0.91346545958731,2372,"tags=32%, list=19%, signal=26%","RBM24/UPF1/MOV10/GIGYF2/PUM1/ZC3H12A/ZFP36L1/ROCK1/ROCK2"
"MF","GO:0004869","cysteine-type endopeptidase inhibitor activity",27,0.471151162581072,0.968116397207299,0.484375,0.934272172833465,0.91346545958731,1532,"tags=22%, list=12%, signal=20%","DPEP1/PTTG1/CSTB/RPS6KA3/SPOCK1/BIRC6"
"BP","GO:0032309","icosanoid secretion",27,0.47213289278806,0.970133645993893,0.484375,0.934272172833465,0.91346545958731,1291,"tags=22%, list=10%, signal=20%","NMB/ABCC4/PLA2R1/OC90/ACE/PLA2G4A"
"CC","GO:0000795","synaptonemal complex",34,-0.46969874815525,-0.976804948711986,0.484517304189435,0.934272172833465,0.91346545958731,2703,"tags=41%, list=21%, signal=32%","RNF212B/C14orf39/SYCP2/SYCP3/P3H4/RAD51/PLK1/BRCA2/MLH3/SYCP1/MLH1/SYN1/TEX12/SYCE1"
"CC","GO:0099086","synaptonemal structure",34,-0.46969874815525,-0.976804948711986,0.484517304189435,0.934272172833465,0.91346545958731,2703,"tags=41%, list=21%, signal=32%","RNF212B/C14orf39/SYCP2/SYCP3/P3H4/RAD51/PLK1/BRCA2/MLH3/SYCP1/MLH1/SYN1/TEX12/SYCE1"
"BP","GO:0031023","microtubule organizing center organization",122,0.381573026536733,0.962416134816557,0.48471615720524,0.93441093760717,0.913601133999406,1258,"tags=13%, list=10%, signal=12%","CHORDC1/CEP250/STIL/CEP135/FOXJ1/RTTN/CEP192/PCM1/C2CD3/ODF2/PARD6G/ALMS1/CEP44/CROCC/RBM14/CCP110"
"BP","GO:0019079","viral genome replication",86,0.394736308115634,0.950272236734338,0.484913793103448,0.934547284065374,0.913734443953109,946,"tags=10%, list=7%, signal=10%","IFITM3/PIK3C2G/TRIM28/ADAR/NFIA/NOTCH1/PROX1/HSPA8/PABPC1"
"BP","GO:1902600","proton transmembrane transport",87,-0.406608603131893,-0.97445458764276,0.485130111524164,0.934719555537399,0.913902878852427,2039,"tags=26%, list=16%, signal=22%","ATP6V0D1/CYB5A/SLC9A5/MFSD3/ATP1A3/ATP2A1/ATP6V0E1/ATP6V1B2/SLC17A5/ATP6V1C1/TESC/SLC46A1/ATP6AP1/PM20D1/ATP6V1H/ATP1A1/SLC36A1/SLC9A1/SLC9A7/SLC9A3R1/CHP1/ATP2C1/VPS9D1"
"MF","GO:0048029","monosaccharide binding",55,0.436272192771496,0.971024995002911,0.485260770975057,0.934726737499429,0.913909900868535,1272,"tags=15%, list=10%, signal=13%","P3H1/P4HA3/SLC2A5/MRC1/PLOD1/COLEC11/P3H2/P4HTM"
"BP","GO:0019377","glycolipid catabolic process",12,-0.588521083501711,-1.01883231688157,0.485454545454545,0.934855458349182,0.914035755039939,2135,"tags=42%, list=17%, signal=35%","GM2A/GBA/GALC/NEU1/HEXB"
"BP","GO:0070126","mitochondrial translational termination",84,0.39503522224297,0.949644926115063,0.486081370449679,0.93565295095014,0.914815487077812,4113,"tags=32%, list=32%, signal=22%","MRPL4/GFM2/MRPS15/MRPL40/OXA1L/MRPS2/MRPS27/GADD45GIP1/MRPS18C/MRPS5/MRPS25/MRPL39/MRPS11/MRPL53/CHCHD1/MRPL10/MRPS6/MRPL12/MRPL18/MRPL1/MRPL49/DAP3/MTRF1L/MRPL11/MRPS36/MRRF/MRPL45"
"BP","GO:0007183","SMAD protein complex assembly",11,-0.598156885037531,-1.01614916784611,0.486136783733826,0.93565295095014,0.914815487077812,3062,"tags=45%, list=24%, signal=35%","SMAD3/PARP1/PPM1A/SMAD6/TBX20"
"BP","GO:0006611","protein export from nucleus",161,0.373995251038418,0.966888830672536,0.486425339366516,0.93565295095014,0.914815487077812,2256,"tags=18%, list=18%, signal=15%","XPO4/NUP210/YTHDC1/SIRT7/PTPN14/SMG7/SEH1L/RPS15/NUP205/UPF1/SMG1/CAMK1/DDX19B/SUPT6H/RBM15B/THOC2/MCM3AP/NUP214/RANBP2/SETD2/NUP153/FYTTD1/CALR/EIF6/FIP1L1/HSPA9/NXF1/TPR/NUP98"
"MF","GO:0005237","inhibitory extracellular ligand-gated ion channel activity",13,-0.571586692113964,-1.01624808460806,0.486631016042781,0.93565295095014,0.914815487077812,1803,"tags=31%, list=14%, signal=26%","GLRB/GABRA6/GABRG2/GABRG3"
"MF","GO:0042577","lipid phosphatase activity",13,-0.570392872301094,-1.01412554201752,0.486631016042781,0.93565295095014,0.914815487077812,2110,"tags=69%, list=17%, signal=58%","PLPPR1/PLPP2/PLPP3/SGPP1/PLPPR4/PLPP1/PLPP7/PLPPR5/PLPPR3"
"BP","GO:0048172","regulation of short-term neuronal synaptic plasticity",13,-0.57117434870076,-1.01551496186456,0.486631016042781,0.93565295095014,0.914815487077812,2133,"tags=38%, list=17%, signal=32%","RAB3A/SYNGR1/SLC8A2/GRIK2/SHISA9"
"BP","GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",24,-0.499769499970208,-0.98990674330386,0.486818980667838,0.935770027052457,0.914929955836188,1272,"tags=38%, list=10%, signal=34%","BCL6/PARP3/LOXL3/SMAD7/C4BPA/HAVCR2/IL1RL1/HLA-G/PTPRC"
"BP","GO:0010830","regulation of myotube differentiation",29,-0.481635657465688,-0.979605680117945,0.4875,0.936048135313302,0.915201870485575,779,"tags=17%, list=6%, signal=16%","XBP1/BDNF/RBM38/TMEM119/HDAC9"
"MF","GO:0043027","cysteine-type endopeptidase inhibitor activity involved in apoptotic process",13,0.544341532888092,0.993812175588185,0.487528344671202,0.936048135313302,0.915201870485575,925,"tags=15%, list=7%, signal=14%","DPEP1/RPS6KA3"
"BP","GO:0055057","neuroblast division",13,0.544583134773891,0.994253271630369,0.487528344671202,0.936048135313302,0.915201870485575,355,"tags=15%, list=3%, signal=15%","FGFR2/SOX5"
"BP","GO:0006809","nitric oxide biosynthetic process",53,0.427560067447642,0.954402697802339,0.487640449438202,0.936048135313302,0.915201870485575,1194,"tags=13%, list=9%, signal=12%","DDAH1/CYP1B1/PTGIS/IL10/HSP90AB1/INSR/ATP2B4"
"BP","GO:0006415","translational termination",96,0.389939506434254,0.949246895069896,0.487964989059081,0.936048135313302,0.915201870485575,4113,"tags=32%, list=32%, signal=22%","UPF1/MRPL4/GFM2/MRPS15/MRPL40/OXA1L/MRPS2/MRPS27/GADD45GIP1/MRPS18C/MRPS5/MRPS25/MRPL39/MRPS11/MRPL53/CHCHD1/MRPL10/MRPS6/MRPL12/MRPL18/MRPL1/MRPL49/GLE1/DAP3/MTRF1L/N6AMT1/MRPL11/MRPS36/TRMT112/MRRF/MRPL45"
"BP","GO:0090224","regulation of spindle organization",35,-0.467527831866861,-0.97363737202637,0.488029465930018,0.936048135313302,0.915201870485575,2072,"tags=26%, list=16%, signal=22%","CCSAP/MAP9/PLK1/GNAI1/PARP3/FSD1/TPX2/NUMA1/PKD1"
"BP","GO:0051225","spindle assembly",96,-0.399591408524052,-0.977401344175434,0.488073394495413,0.936048135313302,0.915201870485575,2239,"tags=26%, list=18%, signal=22%","PIBF1/HAUS5/MISP/CCSAP/MAP9/RHOA/NEK6/FBXO5/PLK1/KIF11/MAP10/KIF23/STAG1/MLH1/SPICE1/HAUS4/MAPRE3/TPX2/NUMA1/AURKA/AURKB/CDC20/MYBL2/NEK2/PRC1"
"BP","GO:0060236","regulation of mitotic spindle organization",31,-0.485809770464913,-0.993361250120271,0.488288288288288,0.936048135313302,0.915201870485575,2072,"tags=29%, list=16%, signal=24%","CCSAP/MAP9/PLK1/GNAI1/PARP3/FSD1/TPX2/NUMA1/PKD1"
"BP","GO:1902991","regulation of amyloid precursor protein catabolic process",31,-0.486149544445985,-0.994056004172404,0.488288288288288,0.936048135313302,0.915201870485575,401,"tags=13%, list=3%, signal=13%","TNF/RTN3/NTRK2/CLU"
"BP","GO:0038180","nerve growth factor signaling pathway",10,0.562162137869534,0.999740102255321,0.488372093023256,0.936048135313302,0.915201870485575,648,"tags=20%, list=5%, signal=19%","MAGI2/KIDINS220"
"BP","GO:1904037","positive regulation of epithelial cell apoptotic process",24,-0.499089130838691,-0.988559118066097,0.488576449912127,0.936048135313302,0.915201870485575,1120,"tags=21%, list=9%, signal=19%","GSN/THBS1/PLA2G1B/HLA-G/FASLG"
"BP","GO:0007338","single fertilization",74,0.407162151039506,0.959042236097353,0.488986784140969,0.936048135313302,0.915201870485575,1689,"tags=19%, list=13%, signal=16%","FOLR2/ZAN/UBAP2L/ZP1/ADCY3/CCT2/ABHD2/ASH1L/CCT8/IGSF8/TCP1/HOXA10/TUBGCP3/CCT3"
"BP","GO:0048041","focal adhesion assembly",74,0.40819359050887,0.961471720303023,0.488986784140969,0.936048135313302,0.915201870485575,2535,"tags=34%, list=20%, signal=27%","PTPRJ/VCL/ITGA2/FMN1/ACTN2/SRC/TAOK2/APOD/PHLDB2/GPM6B/GREM1/DUSP22/KDR/PIP5K1A/ARHGEF7/LRP1/SDC4/PTK2/COL16A1/ROCK1/ROCK2/FERMT2/VEGFA/CLASP2/PTPRK"
"BP","GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response",12,-0.5872638673866,-1.01665585720444,0.489090909090909,0.936048135313302,0.915201870485575,746,"tags=33%, list=6%, signal=31%","CD74/SEMA7A/WNT5A/HLA-G"
"BP","GO:2001222","regulation of neuron migration",32,-0.481207568292126,-0.986448146835191,0.489090909090909,0.936048135313302,0.915201870485575,2472,"tags=28%, list=19%, signal=23%","SCRT2/KIF20B/ULK4/IGSF10/SHTN1/SEMA3A/DAB2IP/CAMK2B/ARHGEF2"
"BP","GO:0051905","establishment of pigment granule localization",23,-0.506596569132567,-0.988757579511705,0.489399293286219,0.936048135313302,0.915201870485575,2290,"tags=48%, list=18%, signal=39%","BLOC1S5/BLOC1S6/RAB1A/RAB11B/RAB17/BBS7/ASIP/BLOC1S3/MYO5A/BBS5/GPR143"
"BP","GO:0033145","positive regulation of intracellular steroid hormone receptor signaling pathway",10,-0.62233549206161,-1.02399269966197,0.489603024574669,0.936048135313302,0.915201870485575,1620,"tags=30%, list=13%, signal=26%","PARP1/PAGR1/MED1"
"BP","GO:0003014","renal system process",95,-0.401125660813172,-0.978013428241325,0.489871086556169,0.936048135313302,0.915201870485575,1875,"tags=20%, list=15%, signal=17%","BTC/EDN1/PDGFB/SGK1/WNK4/PRKAR2A/ADCY8/PRKAR1B/GSN/AQP1/AKAP11/DRD2/SLC9A3R1/SNX5/PTPRO/PRKAR2B/SLC4A1/ADCY5/LGMN"
"BP","GO:0031098","stress-activated protein kinase signaling cascade",216,-0.366725640982558,-0.983096541412033,0.490196078431373,0.936048135313302,0.915201870485575,1249,"tags=12%, list=10%, signal=11%","CD27/TLR3/FZD7/FOXM1/KLHL31/RNF13/SIRPA/DUSP3/MAPK11/TIRAP/AIDA/WNT5A/CRYAB/FLT4/TRAF2/GRIK2/RASGRP1/PBK/SYK/TLR9/PTGER4/RELL2/SPI1/CCR7/MAP2K1"
"BP","GO:0050771","negative regulation of axonogenesis",55,-0.427434188047187,-0.963127856415973,0.490196078431373,0.936048135313302,0.915201870485575,746,"tags=25%, list=6%, signal=24%","RHOA/LINGO1/SEMA4B/SEMA5B/SEMA6B/SEMA3A/RTN4R/SEMA7A/MAG/WNT5A/PTPRS/SEMA4G/MAP2/CDK5R1"
"BP","GO:0051261","protein depolymerization",88,0.396334721919176,0.953780952689581,0.490238611713666,0.936048135313302,0.915201870485575,1225,"tags=16%, list=10%, signal=14%","TRPV4/TRIM54/KIF19/SEMA5A/NCKAP5/AVIL/ACTN2/ADD3/SVIL/HSPA8/CAMSAP2/RDX/SYNJ1/SPTBN1"
"CC","GO:0005802","trans-Golgi network",196,-0.368993404913737,-0.974825777064296,0.490265486725664,0.936048135313302,0.915201870485575,1087,"tags=8%, list=9%, signal=8%","SCAMP3/GRN/RAB10/VPS52/SLC9A7/FUT9/CABP7/RAB30/ATP2C1/WIPI1/HLA-DPA1/SNAP25/NBEA/GGA2/ATP8B1/HLA-DPB1"
"BP","GO:0042149","cellular response to glucose starvation",42,0.434050828078866,0.949517552818875,0.490322580645161,0.936048135313302,0.915201870485575,1068,"tags=14%, list=8%, signal=13%","SZT2/EIF2AK3/NUAK1/SIK1/CPEB4/PRKAG2"
"BP","GO:0010888","negative regulation of lipid storage",18,-0.529340555239943,-0.985243410864248,0.490740740740741,0.936048135313302,0.915201870485575,376,"tags=17%, list=3%, signal=16%","PPARA/CRP/ITGB3"
"BP","GO:0050654","chondroitin sulfate proteoglycan metabolic process",37,-0.460099760688962,-0.970842720007243,0.490740740740741,0.936048135313302,0.915201870485575,2311,"tags=38%, list=18%, signal=31%","SPOCK3/IDUA/CHST15/NDNF/DCN/BGN/ARSB/SPOCK2/PXYLP1/HEXB/CSPG5/B3GAT2/IDS/NCAN"
"BP","GO:0006470","protein dephosphorylation",271,0.348800448637415,0.96121872677259,0.490783410138249,0.936048135313302,0.915201870485575,1410,"tags=13%, list=11%, signal=12%","TNS2/DUSP4/PPP2R3A/PPP1R16A/PTPRJ/PTPN18/PTPN13/MYH3/MAGI2/PTPN14/PPP1R10/EYA4/PTPRD/NUAK1/PPP1R14A/PPM1D/PPP2R2B/LRRK2/CTDP1/HSP90AB1/PPTC7/PPP1R14B/DUSP7/PTPRU/PHACTR2/MTMR7/PTPRT/PTPRN/PTPRF/HTT/PTPN3/PTPN23/DUSP22/RCAN3/PPP1R16B"
"BP","GO:0040017","positive regulation of locomotion",430,-0.345261525194276,-0.978376423099551,0.490942028985507,0.936048135313302,0.915201870485575,1781,"tags=19%, list=14%, signal=17%","EDN1/FBXO5/PDGFB/SEMA6B/AKIRIN1/PODXL/CIB1/NFE2L2/S100A14/SLC8A1/SRPX2/FGF1/RHOB/ITGA6/MAZ/RPS6KB1/CXCR4/SHTN1/AKAP12/CEACAM6/SEMA3A/PHPT1/DAB2IP/P2RY12/ZNF703/VTN/CLDN7/PRSS56/CXCL8/ICAM1/LRRC15/MOSPD2/ATOH8/SPOCK2/CCR4/THBS1/GRN/ARHGEF2/DDR2/CMKLR1/ADAM8/PLVAP/GATA2/CDH13/XBP1/TIRAP/DMTN/SEMA7A/NRP2/PDPN/SNAI2/ZNF268/MIEN1/RAC2/WNT5A/FLT4/SELP/PIK3CD/TERT/ARHGEF39/CCR1/DSCAM/C5AR1/SWAP70/PIK3R3/PTPRC/PLAU/ADRA2A/PREX1/HDAC9/GLIPR2/LGMN/CSF1/SEMA4G/NCKAP1L/AIF1/ITGB3/CCR7/CD274/CCL3/CSF1R"
"MF","GO:0008408","3'-5' exonuclease activity",45,0.437007469742891,0.956816809830064,0.491071428571429,0.936048135313302,0.915201870485575,1958,"tags=16%, list=15%, signal=13%","ANGEL1/DIS3L/ANGEL2/RAD9A/USB1/NOCT/CNOT2"
"MF","GO:0001972","retinoic acid binding",12,0.553502847900143,1.00273411595507,0.491150442477876,0.936048135313302,0.915201870485575,1472,"tags=25%, list=12%, signal=22%","CYP2W1/NR2F2/LRAT"
"BP","GO:0045618","positive regulation of keratinocyte differentiation",12,0.553210585313018,1.00220464863969,0.491150442477876,0.936048135313302,0.915201870485575,1824,"tags=50%, list=14%, signal=43%","CYP27B1/PRKCH/NOTCH1/NCOA3/NME2/ETV4"
"BP","GO:0046330","positive regulation of JNK cascade",67,-0.413292601606754,-0.963943957441926,0.491166077738516,0.936048135313302,0.915201870485575,1554,"tags=19%, list=12%, signal=17%","NCF1/SEMA3A/DAB2IP/CD27/TLR3/FZD7/TIRAP/WNT5A/FLT4/TRAF2/RASGRP1/TLR9/CCR7"
"BP","GO:0048659","smooth muscle cell proliferation",104,0.385798302782866,0.953393628982259,0.491304347826087,0.936048135313302,0.915201870485575,1597,"tags=17%, list=13%, signal=15%","ADAMTS1/FGFR2/MMP9/HMOX1/IL12B/HDAC4/PPARGC1A/ABCC4/ITGA2/IL10/NR4A3/APOD/CNN1/HPGD/MEF2D/LDLRAP1/NPR1/EGFR"
"BP","GO:0021984","adenohypophysis development",10,-0.62131944134336,-1.02232088673913,0.491493383742911,0.936048135313302,0.915201870485575,704,"tags=20%, list=6%, signal=19%","PITX2/DRD2"
"BP","GO:0086013","membrane repolarization during cardiac muscle cell action potential",17,-0.538072222607875,-0.990367050246861,0.491682070240296,0.936048135313302,0.915201870485575,1023,"tags=18%, list=8%, signal=16%","ATP1A1/KCNIP2/KCNJ2"
"BP","GO:0097107","postsynaptic density assembly",17,-0.537961881487092,-0.990163958160485,0.491682070240296,0.936048135313302,0.915201870485575,1225,"tags=35%, list=10%, signal=32%","NRXN2/NRXN1/GRID2/CBLN1/LRRC4B/PTPRS"
"BP","GO:0002381","immunoglobulin production involved in immunoglobulin-mediated immune response",36,-0.46119782791338,-0.969577898079757,0.49171270718232,0.936048135313302,0.915201870485575,1272,"tags=22%, list=10%, signal=20%","NDFIP1/BCL6/PARP3/UNG/MLH1/TFRC/SWAP70/PTPRC"
"BP","GO:0016052","carbohydrate catabolic process",156,0.375321755705118,0.964808468486055,0.491916859122402,0.936048135313302,0.915201870485575,1173,"tags=11%, list=9%, signal=10%","INS/PGAM2/NUP210/HDAC4/PHKA2/SEH1L/PGK1/PPARGC1A/NUP205/XYLB/NCOR1/HIF1A/PRKAG2/INSR/FUT5/PGAM1/ZBTB7A"
"BP","GO:0002313","mature B cell differentiation involved in immune response",20,-0.514754048861634,-0.986319021575423,0.491921005385996,0.936048135313302,0.915201870485575,1330,"tags=20%, list=10%, signal=18%","GPR183/XBP1/MFNG/ADA"
"CC","GO:0016328","lateral plasma membrane",53,-0.43024482628644,-0.962052258119058,0.491921005385996,0.936048135313302,0.915201870485575,1586,"tags=23%, list=13%, signal=20%","CLDN12/MTCL1/CLDN7/ATP1A1/NUMA1/DVL2/DRD2/DSG2/PTPRO/CORO1C/PKD1/DMD"
"BP","GO:1901185","negative regulation of ERBB signaling pathway",47,0.433457954173021,0.955537029078145,0.492204899777283,0.936104566621878,0.915257045040402,202,"tags=6%, list=2%, signal=6%","AREG/PTPRJ/PTPN18"
