"human","ncbi","mlog10QvalxFC","ENTREZID"
"IER2","ier2",0.183002815315675,"9592"
"IER2","LOC107376634",-0.615782129173025,"9592"
"IER3","LOC107386126",0.000457593937602735,"8870"
"IER3IP1","ier3ip1",0.0111544057081649,"51124"
"IER3IP1","LOC107393509",0.162600999869244,"51124"
"IER5L","LOC107375045",-1.42860497324759e-05,"389792"
"IER5L","LOC107374115",-0.0865967248182279,"389792"
"IFFO1","iffo1",-0.00509868574083894,"25900"
"IFFO1","LOC107394828",0.259965485845474,"25900"
"IFFO2","iffo2",-0.00061805111137961,"126917"
"IFI27","LOC107392596",-0.0560469352193851,"3429"
"IFI27","LOC107392516",-0.122202281978444,"3429"
"IFI27L2","LOC107392597",-0.00598891901214474,"83982"
"IFI30","ifi30",-0.00597049502161179,"10437"
"IFI30","LOC107376859",0.0529987460739375,"10437"
"IFI35","ifi35",3.5885158238181e-05,"3430"
"IFI44L","LOC107392842",0.000541238580124308,"10964"
"IFI44L","LOC107392839",NA,"10964"
"IFI44L","LOC107392838",-0.114818255944136,"10964"
"IFIH1","ifih1",-0.000139600374043574,"64135"
"IFIT1","LOC107393100",NA,"3434"
"IFITM3","LOC107378961",-1.73028961884691,"10410"
"IFNA21","LOC107387650",-0.00485189245086851,"3452"
"IFNAR1","LOC107380316",-1.11585834231092,"3454"
"IFRD1","ifrd1",-0.161232624146751,"3475"
"IFRD1","LOC107390588",-0.0193324083611073,"3475"
"IFT122","ift122",-0.0045220616938712,"55764"
"IFT140","ift140",-0.0798985132921945,"9742"
"IFT172","ift172",-0.42020317595384,"26160"
"IFT22","ift22",0.336309105737831,"64792"
"IFT27","ift27",-0.0124819865908981,"11020"
"IFT43","ift43",0.339715301252154,"112752"
"IFT46","LOC107372474",0.000516244095401032,"56912"
"IFT46","LOC107372934",-0.0397811445751482,"56912"
"IFT52","ift52",-0.0119952755476,"51098"
"IFT57","ift57",0.598358319031517,"55081"
"IFT74","ift74",-0.0477933294319756,"80173"
"IFT74","LOC107372761",0.27607127913841,"80173"
"IFT80","ift80",0.20389397904857,"57560"
"IFT81","ift81",0.347731609747968,"28981"
"IFT88","ift88",-0.495586886944214,"8100"
"IGBP1","igbp1",0.160202662859995,"3476"
"IGDCC3","igdcc3",-0.171002504780403,"9543"
"IGDCC4","igdcc4",0.00491929030578522,"57722"
"IGF1","LOC107391385",0.45957111599507,"3479"
"IGF1","igf1",-0.00352220486825767,"3479"
"IGF1R","LOC107382005",-2.44362237798131,"3480"
"IGF1R","LOC107388825",0.873975871923437,"3480"
"IGF2","igf2",-1.07188540475526,"3481"
"IGF2BP1","LOC107391612",2.66466775103622,"10642"
"IGF2BP2","igf2bp2",0.422403659839866,"10644"
"IGF2BP3","LOC107383282",0.365633012933209,"10643"
"IGF2R","igf2r",0.0112279938626113,"3482"
"IGFALS","igfals",-5.85473851828894,"3483"
"IGFBP1","LOC107383915",0.116393765405416,"3484"
"IGFBP1","LOC107393048",0.900790502028586,"3484"
"IGFBP2","igfbp2",0.799248792794853,"3485"
"IGFBP2","LOC107373701",-0.729343425127684,"3485"
"IGFBP3","LOC107383917",-0.695750668809583,"3486"
"IGFBP3","LOC107393047",-0.492594554802488,"3486"
"IGFBP4","igfbp4",-0.647632317030793,"3487"
"IGFBP5","LOC107377215",-0.617044330632568,"3488"
"IGFBP5","LOC107395865",0.0134032757472527,"3488"
"IGFBP6","LOC107390376",0.00573774112498323,"3489"
"IGFBP6","LOC107385646",0.0753045876812132,"3489"
"IGFLR1","igflr1",0.052849110737773,"79713"
"IGFN1","LOC107385025",-1.20831174052276,"91156"
"IGHMBP2","ighmbp2",0.0892113209970038,"3508"
"IGLL1","LOC107394448",-1.86381145629119,"3543"
"IGLON5","iglon5",-0.176983069472801,"402665"
"IGSF10","LOC107394435",-2.05250089186155,"285313"
"IGSF10","igsf10",-0.00359046264386806,"285313"
"IGSF11","igsf11",-0.00596212776348466,"152404"
"IGSF11","esam",0.0550359742237382,"152404"
"IGSF21","igsf21",-0.28683120879961,"84966"
"IGSF22","LOC107385028",-1.05528938694287,"283284"
"IGSF3","LOC107389925",-0.108980267419954,"3321"
"IGSF3","LOC107389924",0.000792347665284575,"3321"
"IGSF5","LOC107386023",-0.163198773752985,"150084"
"IGSF5","igsf5",-0.782103693165513,"150084"
"IGSF6","igsf6",-0.0660800939741961,"10261"
"IGSF8","LOC107385326",0.111987369938139,"93185"
"IGSF9","LOC107393697",0.000344518491934501,"57549"
"IGSF9B","LOC107395345",0.0643090246871313,"22997"
"IGSF9B","igsf9b",0.000248956490809513,"22997"
"IGSF9B","LOC107386332",-0.00606159611461716,"22997"
"IHH","dhh",-0.057972880899843,"3549"
"IHH","ihh",-0.000131944237344371,"3549"
"IK","LOC107373467",0.68394813965928,"3550"
"IK","ik",0.2248388598166,"3550"
"IKBIP","ikbip",-0.221624889780192,"121457"
"IKBKB","ikbkb",0.742399298567305,"3551"
"IKBKE","ikbke",1.50252974258035,"9641"
"IKBKG","ikbkg",8.76830805486123e-06,"8517"
"IKZF1","ikzf1",-0.106074334952201,"10320"
"IKZF2","ikzf2",0.0104716473270874,"22807"
"IKZF3","LOC107393393",0.0592334697559795,"22806"
"IKZF4","ikzf4",-0.0169028312330869,"64375"
"IKZF4","LOC107390890",-0.203632742650209,"64375"
"IKZF5","LOC107375972",0.000490709749634631,"64376"
"IKZF5","ikzf5",-0.436379017955461,"64376"
"IL10","il10",3.84513668778717,"3586"
"IL10RB","LOC107382759",0.277012849341764,"3588"
"IL10RB","LOC107374288",-0.0144404723279576,"3588"
"IL10RB","LOC107374287",-0.00643863134525909,"3588"
"IL10RB","LOC107373063",0.0106590630438764,"3588"
"IL11","LOC107379416",0.0170432755773844,"3589"
"IL11RA","LOC107395225",-0.24845456776816,"3590"
"IL12B","LOC107394352",0.0450361030002822,"3593"
"IL12B","LOC107386759",0.674695266047598,"3593"
"IL12RB2","LOC107376610",-0.333629616443638,"3595"
"IL12RB2","LOC107393284",0.260631139302767,"3595"
"IL12RB2","LOC107393365",-0.102903504470301,"3595"
"IL13RA2","LOC107386447",-0.0560039123751033,"3598"
"IL15RA","LOC107382639",0.0933118830046732,"3601"
"IL16","LOC107379620",-0.0395282343421797,"3603"
"IL17C","il17c",0.0539582544874653,"27189"
"IL17F","LOC107381492",-0.00581845915746778,"112744"
"IL17F","LOC107374230",-0.00544650702725796,"112744"
"IL17RA","LOC107381299",-0.87763720832173,"23765"
"IL17RB","il17rb",-0.428621083234045,"55540"
"IL17RC","LOC107391127",-0.696638223830186,"84818"
"IL17RC","LOC107385127",-0.031955459545492,"84818"
"IL17RD","il17rd",-0.163659075066755,"54756"
"IL17RD","LOC107391347",0.0690030241522614,"54756"
"IL17RE","LOC107391128",0.00512607198125663,"132014"
"IL17REL","il17rel",0.625217488435199,"400935"
"IL18RAP","LOC107381668",-0.0609274055986726,"8807"
"IL1B","LOC107386182",3.19726904157123,"3553"
"IL1R1","LOC107389639",-0.488232170182734,"3554"
"IL1R1","LOC107389426",-0.188837346735267,"3554"
"IL1R2","LOC107389641",-0.756873731255038,"7850"
"IL1R2","LOC107381673",-0.0059888447778479,"7850"
"IL1RAP","LOC107379882",0.155920840619131,"3556"
"IL1RAP","LOC107379883",0.207955973935167,"3556"
"IL1RAP","LOC107386516",1.47581051814131,"3556"
"IL1RAPL1","LOC107381071",0.689627965803011,"11141"
"IL1RAPL1","il1rapl1",0.969425489137289,"11141"
"IL1RAPL2","LOC107396982",1.35721227042278,"26280"
"IL1RL1","LOC107389638",0.0750116071636201,"9173"
"IL1RL1","LOC107381672",-0.367684464192848,"9173"
"IL20RA","LOC107379337",0.785146455342772,"53832"
"IL20RA","LOC107376094",-0.743572208809475,"53832"
"IL20RA","LOC107378009",-0.00588738873638823,"53832"
"IL20RB","LOC107383732",0.0105487907692906,"53833"
"IL21R","LOC107388033",-0.00601481725608637,"50615"
"IL21R","LOC107379138",-0.00590547236143289,"50615"
"IL2RB","LOC107376356",0.801395311653881,"3560"
"IL2RG","LOC107386732",-0.183103472176274,"3561"
"IL34","il34",-0.0370270487611059,"146433"
"IL36G","LOC107381689",-1.17089278032992,"56300"
"IL4I1","LOC107374444",-0.94676485981135,"259307"
"IL4I1","LOC107374445",-4.93167161222025,"259307"
"IL5RA","LOC107384293",-0.366549791843723,"3568"
"IL6R","LOC107397260",-0.0721938262482264,"3570"
"IL6R","LOC107379625",-0.278596548044834,"3570"
"IL6R","LOC107373434",0.0034436663240867,"3570"
"IL6ST","LOC107392624",-0.366437722861814,"3572"
"IL6ST","LOC107377727",-0.737939025984562,"3572"
"IL6ST","LOC107392137",-0.0072337993168409,"3572"
"IL6ST","LOC107386188",-0.00692685349769848,"3572"
"IL6ST","LOC107392799",0.214426291165393,"3572"
"IL6ST","il6st",1.01550639896912,"3572"
"IL7R","il7r",0.0866952175339358,"3575"
"IL9R","LOC107375162",-1.09665489397423,"3581"
"ILDR1","LOC107389820",-1.58745727595525,"286676"
"ILDR1","LOC107381676",-2.08106363519949,"286676"
"ILDR2","LOC107381678",0.0787067369617365,"387597"
"ILDR2","ildr2",-0.932834190555514,"387597"
"ILF2","ilf2",2.39771747164453,"3608"
"ILF3","ilf3",0.245384083855052,"3609"
"ILF3","LOC107393103",0.372393565811808,"3609"
"ILK","LOC107380011",0.112609420803365,"3611"
"ILK","LOC107386970",0.0215292468363118,"3611"
"ILKAP","ilkap",-3.01942475351332e-09,"80895"
"ILVBL","ilvbl",-0.364716710787662,"10994"
"IMMP1L","immp1l",0.377489795566608,"196294"
"IMMP2L","immp2l",0.104051276360438,"83943"
"IMMT","immt",0.918255453688447,"10989"
"IMP3","imp3",0.204827490897346,"55272"
"IMP4","imp4",0.127947314086022,"92856"
"IMPA1","LOC107382596",-0.0452574094479317,"3612"
"IMPA1","LOC107397116",-0.0423117577919365,"3612"
"IMPACT","impact",0.903016718178712,"55364"
"IMPDH1","LOC107388878",0.90565315374926,"3614"
"IMPDH1","LOC107385731",0.0412161608152307,"3614"
"IMPDH2","impdh2",0.106120317130216,"3615"
"IMPG2","LOC107389809",-0.000236780455606484,"50939"
"IMPG2","LOC107392259",-0.0185322031397713,"50939"
"IMPG2","LOC107384657",-0.776190744896977,"50939"
"INA","LOC107377946",-0.379150369075736,"9118"
"INA","LOC107393518",-2.55372175829578,"9118"
"INA","ina",-8.71351510529859,"9118"
"INAFM1","LOC107392487",-0.00223417589094137,"255783"
"INCENP","incenp",0.0150433890612302,"3619"
"INF2","LOC107377903",-0.0800645840544615,"64423"
"INF2","LOC107377904",-0.0181477836114831,"64423"
"INF2","inf2",-0.280911282058875,"64423"
"ING1","ing1",0.00514036750107763,"3621"
"ING2","ing2",-0.355691698883388,"3622"
"ING3","ing3",-0.0495095293059892,"54556"
"ING4","ing4",-0.137966658163973,"51147"
"ING5","ing5",-1.45383240507171,"84289"
"INHBA","inhba",0.619979736673566,"3624"
"INHBB","inhbb",-0.0662365229594361,"3625"
"INHBB","LOC107384567",-0.182943641521423,"3625"
"INHBB","LOC107385337",-3.5474294035247,"3625"
"INIP","inip",0.328790342886481,"58493"
"INO80","ino80",0.566745565543276,"54617"
"INO80B","ino80b",4.00542290407964e-06,"83444"
"INO80C","ino80c",0.211418360004407,"125476"
"INO80D","ino80d",-2.37129625307858e-05,"54891"
"INO80E","ino80e",-0.044405904444587,"283899"
"INPP1","inpp1",-0.017027191415375,"3628"
"INPP4A","LOC107377187",-1.38081075880071,"3631"
"INPP4A","inpp4a",0.108528467735737,"3631"
"INPP4B","LOC107376814",0.033871845791826,"8821"
"INPP4B","inpp4b",-0.0764650893961384,"8821"
"INPP5A","inpp5a",-0.413916722648936,"3632"
"INPP5A","LOC107393728",0.000114092261348604,"3632"
"INPP5B","inpp5b",0.0668944167333262,"3633"
"INPP5D","inpp5d",-3.73487805859943e-05,"3635"
"INPP5E","inpp5e",0.0117977450625452,"56623"
"INPP5F","inpp5f",0.0152822657006305,"22876"
"INPP5J","inpp5j",0.396165845861979,"27124"
"INPP5J","LOC107394199",0.286084265902136,"27124"
"INPP5J","LOC107386994",0.275180193898477,"27124"
"INPP5K","LOC107397138",0.252630499630408,"51763"
"INPPL1","inppl1",-0.0229859897955009,"3636"
"INPPL1","LOC107378661",0.415237571447765,"3636"
"INS","LOC107383905",4.41636182732146,"3630"
"INS","LOC107386784",8.85942716732675,"3630"
"INSC","LOC107374351",0.0214803851889947,"387755"
"INSC","insc",-0.175919107443591,"387755"
"INSIG2","insig2",-0.303898654133029,"51141"
"INSIG2","insig1",0.0222781159513693,"51141"
"INSM1","insm1",-0.134392924280872,"3642"
"INSM2","insm2",-0.176474264319537,"84684"
"INSR","LOC107393112",0.0165784272816433,"3643"
"INSR","LOC107392644",-0.013581379237862,"3643"
"INSR","LOC107383587",0.45541939395559,"3643"
"INTS1","ints1",-0.102824636821684,"26173"
"INTS10","ints10",-0.285069717681382,"55174"
"INTS12","ints12",0.289562905653701,"57117"
"INTS2","ints2",5.47698532062337e-05,"57508"
"INTS3","ints3",-0.196205929139448,"65123"
"INTS4","ints4",0.0401944015146645,"92105"
"INTS5","ints5",1.00859199069316,"80789"
"INTS6","ints6",-0.0145671177552695,"26512"
"INTS6","ints6l",0.00802909127973604,"26512"
"INTS7","ints7",0.0201513771850254,"25896"
"INTS8","ints8",1.00761188202969,"55656"
"INTS8","LOC107374192",1.30284401784877,"55656"
"INTS9","ints9",0.186042250951286,"55756"
"INTU","intu",-2.14305153037584,"27152"
"INVS","invs",0.0111346056457407,"27130"
"IP6K1","ip6k1",0.0817063631817022,"9807"
"IP6K2","LOC107384932",-2.56037943215459,"51447"
"IP6K2","ip6k2",-1.45879771852777,"51447"
"IPCEF1","ipcef1",-0.0724742939598906,"26034"
"IPMK","ipmk",-0.575083168018935,"253430"
"IPO11","ipo11",0.0662776062436627,"51194"
"IPO13","ipo13",0.484878344153963,"9670"
"IPO13","LOC107384447",0.00570256611881792,"9670"
"IPO4","ipo4",0.869762238528976,"79711"
"IPO5","ipo5",0.819732367506613,"3843"
"IPO7","ipo7",0.717591571918614,"10527"
"IPO8","ipo8",-0.0324615870314227,"10526"
"IPO9","ipo9",-0.0280928110281261,"55705"
"IPP","ipp",0.47565940421783,"3652"
"IPPK","ippk",-0.000655337452614571,"64768"
"IQCA1","iqca1",-3.22404458865579,"79781"
"IQCB1","iqcb1",0.809476753209829,"9657"
"IQCC","iqcc",0.384532236628073,"55721"
"IQCD","LOC107393948",-0.0999393970727442,"115811"
"IQCE","LOC107389951",-0.680112764395531,"23288"
"IQCG","LOC107375090",-0.921799599919242,"84223"
"IQCH","iqch",3.36960503657685e-05,"64799"
"IQCJ-SCHIP1","schip1",0.0338103397054505,"100505385"
"IQCJ-SCHIP1","LOC107384705",-0.299140811312671,"100505385"
"IQCK","iqck",-0.00677886331684577,"124152"
"IQGAP1","iqgap2",-0.447911911681846,"8826"
"IQGAP1","iqgap1",-0.114047131537814,"8826"
"IQGAP3","iqgap3",0.00033814497856289,"128239"
"IQSEC1","iqsec1",0.0208607479715436,"9922"
"IQSEC2","iqsec2",-0.0296822767708814,"23096"
"IQSEC2","LOC107391501",-0.1979096571911,"23096"
"IQSEC3","LOC107388838",-0.057044616089701,"440073"
"IQSEC3","iqsec3",-0.0059888447778479,"440073"
"IQUB","iqub",-0.0059954491959261,"154865"
"IRAK1","irak1",1.12157645446889,"3654"
"IRAK1BP1","irak1bp1",0.00579944700867143,"134728"
"IRAK4","irak4",1.10663531864324,"51135"
"IREB2","ireb2",0.286448523472125,"3658"
"IRF1","LOC107386825",-0.00625607120503953,"3659"
"IRF2","irf2",-0.0170136299575859,"3660"
"IRF2BP1","irf2bp1",0.0403084953223137,"26145"
"IRF2BP2","LOC107382367",0.419136700985806,"359948"
"IRF2BP2","irf2bp2",0.000500611776568699,"359948"
"IRF2BP2","LOC107379796",0.158692172020522,"359948"
"IRF4","LOC107391169",-0.0170836857266394,"3662"
"IRF4","irf4",-0.00595205751632695,"3662"
"IRF4","LOC107383908",-0.371729674481188,"3662"
"IRF5","irf5",0.0445846048230128,"3663"
"IRF5","LOC107387991",-0.0262746749303564,"3663"
"IRF6","irf6",-0.0188453784981951,"3664"
"IRF7","irf7",0.495554891552578,"3665"
"IRF8","irf9",0.0278957929699179,"3394"
"IRF8","irf8",-0.191157252735346,"3394"
"IRS1","LOC107386495",-0.00596212776348466,"3667"
"IRS1","LOC107377017",-0.0883239373851107,"3667"
"IRS1","LOC107377348",-0.167018727394173,"3667"
"IRS2","LOC107381024",0.00656641677538686,"8660"
"IRS2","irs2",0.232718468279939,"8660"
"IRS2","LOC107380884",-0.0059724439030061,"8660"
"IRX1","irx3",0.129353166894039,"79192"
"IRX1","irx1",0.147959254482478,"79192"
"IRX2","irx2",-0.500753759408061,"153572"
"IRX4","irx4",2.81531486794417,"50805"
"IRX5","irx5",0.290698697847856,"10265"
"IRX6","irx6",0.0467336539659953,"79190"
"ISCA1","isca1",-0.119471259093225,"81689"
"ISCA2","isca2",-0.0376449300190675,"122961"
"ISCU","LOC107373451",0.00338373900721357,"23479"
"ISCU","iscu",-0.023702545196592,"23479"
"ISL1","LOC107374027",0.797851505175643,"3670"
"ISL2","isl2",-0.0173635042569105,"64843"
"ISL2","LOC107381550",-0.00594518544337472,"64843"
"ISLR2","islr2",2.04907479832413,"57611"
"ISLR2","LOC107381838",-0.035198822988533,"57611"
"ISM1","LOC107391698",-0.178498920884948,"140862"
"ISM1","ism2",-0.00585512642929195,"140862"
"ISM1","ism1",0.0471835051643194,"140862"
"ISOC2","isoc2",0.00118080478631653,"79763"
"IST1","ist1",-0.00139245850955832,"9798"
"ISY1-RAB43","LOC107384857",0.732464341901175,"100534599"
"ISYNA1","isyna1",0.516116576117088,"51477"
"ITCH","LOC107391319",-0.068039200465769,"83737"
"ITCH","itch",0.0873370930164519,"83737"
"ITFG1","itfg1",-0.23146178232683,"81533"
"ITFG1","LOC107374210",0.000275811543622148,"81533"
"ITFG1","LOC107395746",-0.00239809795345939,"81533"
"ITFG2","itfg2",0.271760353329528,"55846"
"ITGA1","itga1",-0.00194439437420757,"3672"
"ITGA10","itga10",-0.0102101739258344,"8515"
"ITGA11","itga11",-0.404550422143933,"22801"
"ITGA11","LOC107396552",-0.119399084885862,"22801"
"ITGA11","LOC107373733",-2.03575700870377,"22801"
"ITGA2","itga2",-2.77416417608446,"3673"
"ITGA3","LOC107390253",0.187284806224963,"3675"
"ITGA3","itga3",0.0156413244652888,"3675"
"ITGA4","itga4",-0.0164620246093304,"3676"
"ITGA5","LOC107385841",-0.00598234006670929,"3678"
"ITGA5","LOC107390401",0.168585185716739,"3678"
"ITGA6","LOC107390018",-0.897787215111065,"3655"
"ITGA6","LOC107384113",0.0172866921708717,"3655"
"ITGA6","LOC107379381",-0.607489930936128,"3655"
"ITGA7","itga7",-0.243379500535642,"3679"
"ITGA8","itga8",1.32336660052617,"8516"
"ITGA8","LOC107393768",0.382789091623742,"8516"
"ITGA9","itga9",-0.361242323485069,"3680"
"ITGAL","LOC107397049",-0.0465957108188395,"3683"
"ITGAM","LOC107387976",-0.48704720071437,"3684"
"ITGAM","LOC107387974",-2.51912540645297,"3684"
"ITGAM","LOC107387973",-0.500595810947517,"3684"
"ITGAV","LOC107389602",-0.0515694684766345,"3685"
"ITGB1","itgb1",-0.779938371575023,"3688"
"ITGB1","LOC107383442",-0.422365562945053,"3688"
"ITGB1","LOC107396182",-0.05276500711186,"3688"
"ITGB1BP1","itgb1bp1",0.0141376481917394,"9270"
"ITGB2","LOC107390286",-0.110619221081024,"3689"
"ITGB3","LOC107378581",0.272349016783958,"3690"
"ITGB3","LOC107387874",-0.0256333084975709,"3690"
"ITGB4","itgb4",-0.0519880903925177,"3691"
"ITGB5","itgb5",0.048411267203479,"3693"
"ITGB6","itgb6",-0.00644452549621714,"3694"
"ITGB8","itgb8",0.0450752589930763,"3696"
"ITGBL1","itgbl1",0.0651716445356865,"9358"
"ITIH2","itih2",-1.12288913230596,"3698"
"ITIH3","itih3",-0.0877857006026565,"3699"
"ITIH4","LOC107385125",-0.361661725251772,"3700"
"ITIH4","LOC107385126",0.754128425352789,"3700"
"ITIH5","itih5",-1.39134259564956,"80760"
"ITIH6","itih6",0.0192606950722983,"347365"
"ITK","itk",1.35770476190083,"3702"
"ITM2A","itm2a",-0.954696249868782,"9452"
"ITM2B","itm2b",-0.547251626688394,"9445"
"ITM2C","LOC107374373",-0.0143629308688982,"81618"
"ITM2C","LOC107383959",-0.0131973470232305,"81618"
"ITPA","itpa",0.0648760707812055,"3704"
"ITPK1","itpk1",0.0150763906350383,"3705"
"ITPKA","itpka",-0.222523548059979,"3706"
"ITPKB","itpkb",-0.717235605150249,"3707"
"ITPKC","LOC107380261",0.0181528570965956,"80271"
"ITPR1","itpr1",-0.422306252282409,"3708"
"ITPR1","LOC107384050",0.0396417498955839,"3708"
"ITPR2","itpr2",0.0160009814523315,"3709"
"ITPR3","itpr3",-0.0160639351657437,"3710"
"ITPRIP","itprip",-0.166017645405274,"85450"
"ITPRIP","LOC107392675",0.0677746039963161,"85450"
"ITSN1","itsn1",0.895375857820222,"6453"
"ITSN1","LOC107389664",-7.14919393888354,"6453"
"ITSN1","LOC107394124",-0.89659784784605,"6453"
"ITSN2","itsn2",0.0256592777813104,"50618"
"ITSN2","LOC107381200",-0.0330166083909699,"50618"
"IVD","ivd",4.74871179990815e-07,"3712"
"IVNS1ABP","ivns1abp",-0.688535679250254,"10625"
"IWS1","iws1",0.116956000376216,"55677"
"IYD","iyd",-1.20493895038769,"389434"
"IZUMO1","LOC107394175",-0.00401599557116111,"284359"
"JADE1","jade1",0.00327923043684399,"79960"
"JADE2","jade2",-0.0317793388455386,"23338"
"JADE3","jade3",0.000487277170178784,"9767"
"JAG1","LOC107380264",0.0542670355352326,"182"
"JAG1","jag1",0.000196912691366094,"182"
"JAG2","LOC107391631",-0.000838641322699945,"3714"
"JAG2","LOC107377795",0.120955792225022,"3714"
"JAGN1","jagn1",0.0128976487843083,"84522"
"JAGN1","LOC107389756",0.869816173234771,"84522"
"JAK1","jak1",0.438653557101845,"3716"
"JAK2","LOC107394328",-0.00343849595928638,"3717"
"JAK2","LOC107372526",-0.406506198887363,"3717"
"JAK2","LOC107392807",-0.0995155689982021,"3717"
"JAKMIP2","LOC107386791",-0.00600424834414578,"9832"
"JAKMIP3","jakmip3",-0.963480584138123,"282973"
"JAM2","LOC107389804",-0.576763886351137,"58494"
"JAM2","jam2",-0.595788868305196,"58494"
"JAM3","jam3",-0.453711581294769,"83700"
"JAM3","LOC107386796",0.514177234977836,"83700"
"JARID2","jarid2",0.0806821430631842,"3720"
"JAZF1","jazf1",-2.16052400715817,"221895"
"JAZF1","LOC107395570",-0.476423087061746,"221895"
"JDP2","LOC107392401",-0.31921736651683,"122953"
"JDP2","LOC107377522",-0.351719293803286,"122953"
"JKAMP","jkamp",0.000156166912623082,"51528"
"JMJD1C","jmjd1c",-0.00140055018167349,"221037"
"JMJD4","jmjd4",0.000221690267741953,"65094"
"JMJD6","jmjd6",-0.443291380038085,"23210"
"JMJD7","jmjd7",1.9589376708519,"100137047"
"JMJD8","jmjd8",5.11954815185443,"339123"
"JMY","jmy",-0.21997840374363,"133746"
"JMY","LOC107393909",-0.0673191755249355,"133746"
"JOSD1","josd1",-1.77793890194439,"9929"
"JOSD2","josd2",0.317609327033466,"126119"
"JPH1","jph1",0.33902005512087,"56704"
"JPH2","LOC107391220",-0.141901127918593,"57158"
"JPH3","LOC107382052",-0.00594775212327202,"57338"
"JPH3","jph3",0.530923322976194,"57338"
"JTB","jtb",-0.00326454231999602,"10899"
"JUN","LOC107375050",0.0619178957275522,"3725"
"JUN","LOC107396464",-1.75332350223098,"3725"
"JUN","jun",-0.233168751861064,"3725"
"JUNB","LOC107376222",0.0210282530991721,"3726"
"JUNB","LOC107393147",0.0319101310032209,"3726"
"JUND","jund",-0.0556455290781089,"3727"
"JUP","LOC107392452",-0.00966066604652272,"3728"
"KALRN","kalrn",0.034147468674756,"8997"
"KALRN","LOC107384612",-1.39642256936086,"8997"
"KANK1","kank1",0.0443442601824905,"23189"
"KANK1","kank3",-0.000488897607781025,"23189"
"KANK2","kank2",0.000763772897549169,"25959"
"KANK4","kank4",0.121602100412046,"163782"
"KANK4","LOC107384397",-0.0283225240264411,"163782"
"KANSL1","kansl1",0.00432192272990511,"284058"
"KANSL1L","kansl1l",-0.31746094651329,"151050"
"KANSL2","kansl2",-0.0234603277119271,"54934"
"KANSL3","kansl3",-0.0164889479712218,"55683"
"KAT2A","kat2a",0.029339793213637,"2648"
"KAT2B","LOC107394764",-1.38899440919139,"8850"
"KAT5","kat5",-0.00818908896182475,"10524"
"KAT6A","kat6a",-0.000895105045799797,"7994"
"KAT6B","kat6b",0.24064418125112,"23522"
"KAT7","kat7",-1.03038499548503,"11143"
"KAT7","LOC107376197",-5.92462557679738,"11143"
"KAT8","kat8",1.60341494940142e-05,"84148"
"KATNA1","katna1",0.0213684581445417,"11104"
"KATNAL1","LOC107389744",-0.293055621604143,"84056"
"KATNAL2","katnal2",0.172327259185616,"83473"
"KATNB1","katnb1",0.0890518550163521,"10300"
"KATNBL1","katnbl1",-0.0190428605704116,"79768"
"KAZN","LOC107385246",-0.0282993422275939,"23254"
"KAZN","LOC107390710",-0.0239116246245637,"23254"
"KAZN","LOC107385247",-1.35705456029869,"23254"
"KAZN","LOC107390709",-0.375451817612215,"23254"
"KBTBD11","LOC107377919",1.00765461386836,"9920"
"KBTBD11","kbtbd11",0.0972979319609609,"9920"
"KBTBD12","kbtbd12",-0.00742779290977072,"166348"
"KBTBD13","LOC107387889",-0.347200431511019,"390594"
"KBTBD13","LOC107380819",0.000831166221235598,"390594"
"KBTBD2","kbtbd2",-0.124632623501033,"25948"
"KBTBD4","kbtbd4",-0.00787721676395784,"55709"
"KBTBD7","LOC107389742",-1.44321349024234,"84078"
"KBTBD8","kbtbd8",-0.624911419361386,"84541"
"KCMF1","kcmf1",-0.015514330338815,"56888"
"KCMF1","LOC107394297",-0.00120694833247995,"56888"
"KCNA1","LOC107378438",-0.381269667732524,"3736"
"KCNA2","LOC107385044",0.022314220503862,"3737"
"KCNA2","LOC107385043",-0.177252191720506,"3737"
"KCNA3","LOC107390963",-0.2190886922725,"3738"
"KCNA3","LOC107388475",0.0700717891915309,"3738"
"KCNA4","kcna4",-0.00597241660042917,"3739"
"KCNA5","LOC107387941",-0.176983069472801,"3741"
"KCNAB1","kcnab1",0.0381773578060787,"7881"
"KCNAB1","LOC107384060",-2.46214337076361,"7881"
"KCNAB2","LOC107385277",-0.00436677585346665,"8514"
"KCNAB3","LOC107386434",-0.00586225366810637,"9196"
"KCNB1","kcnb1",-0.00603370353082827,"3745"
"KCNB1","LOC107385745",-0.00609565253279003,"3745"
"KCNB2","kcnb2",-0.178508548666048,"9312"
"KCNB2","LOC107384345",-0.00610303488519676,"9312"
"KCNC1","LOC107388006",-0.29167053465777,"3746"
"KCNC1","kcnc1",-13.3990649961122,"3746"
"KCNC1","LOC107391775",-0.454605131503053,"3746"
"KCNC2","LOC107382300",0.253240990293308,"3747"
"KCNC4","kcnc4",-0.230673825862387,"3749"
"KCND1","kcnd1",1.40016916590272,"3750"
"KCND2","LOC107388594",-0.134241465568779,"3751"
"KCND3","LOC107385359",-0.00598372798086541,"3752"
"KCND3","LOC107391008",0.0223695217939609,"3752"
"KCNE1B","LOC107379073",-0.00664469912957682,"102723475"
"KCNE4","kcne4",-0.41908396921499,"23704"
"KCNF1","LOC107377655",-0.326229923974499,"3754"
"KCNF1","kcnf1",-0.00125536906642935,"3754"
"KCNG1","LOC107381528",0.0500337757487997,"3755"
"KCNG1","LOC107396336",0.0578556140514691,"3755"
